gps_time,ch4d,lat,lon,pressure,temp,wd_corr,ws_corr
2019-06-06 23:34:22,1.98963413,43.82205882,-79.37091277,989.7746131,19.7,211.9910625,6.001787501
2019-06-06 23:34:24,1.986251388,43.82210406,-79.37074726,989.7087586,19.8,210.3257735,4.612439838
2019-06-06 23:34:27,1.986202179,43.82214529,-79.37060585,989.7,19.8,224.752237,2.488475298
2019-06-06 23:34:28,1.98767274,43.82215067,-79.37058429,989.7,19.8,230.76215,1.992812374
2019-06-06 23:34:31,1.987727755,43.82215242,-79.37056014,989.7,19.8,263.7555258,2.680958766
2019-06-06 23:34:32,1.982638486,43.82215076,-79.37055737,989.7,19.8,255.0281066,2.58266241
2019-06-06 23:34:35,1.982516093,43.82214749,-79.37054914,989.7,19.8,259.0036189,2
2019-06-06 23:34:37,1.976395172,43.82214694,-79.370545,989.7213926,19.8,259.2110448,2.219731951
2019-06-06 23:34:40,1.976205881,43.82214919,-79.37054443,989.8,19.8,243.4065776,2.231612824
2019-06-06 23:34:41,1.983223524,43.82215084,-79.37054333,989.8,19.8,234.6731228,1.866007922
2019-06-06 23:34:44,1.98300202,43.82217339,-79.37046309,989.7447359,19.8,212.4654064,3.442396006
2019-06-06 23:34:45,1.983697284,43.82218692,-79.37041011,989.7110999,19.8,201.5052692,4.298650991
2019-06-06 23:34:48,1.983558895,43.82224492,-79.37014742,989.6138987,19.8,190.2,6.5
